date,stock,action,price,shares,cost,reason,profit
20251014,300893.SZ,BUY,34.68,700,24276.0,Daily Buy,
20251014,300517.SZ,BUY,11.530000000000001,2100,24213.000000000004,Daily Buy,
20251014,300219.SZ,BUY,7.13,3500,24955.0,Daily Buy,
20251014,300467.SZ,BUY,24.13,1000,24130.0,Daily Buy,
20251014,300438.SZ,BUY,35.57,700,24899.0,Daily Buy,
20251014,300593.SZ,BUY,19.400000000000002,1200,23280.000000000004,Daily Buy,
20251014,300252.SZ,BUY,13.23,1800,23814.0,Daily Buy,
20251014,300080.SZ,BUY,5.07,4900,24843.0,Daily Buy,
20251014,300571.SZ,BUY,32.61000000000001,700,22827.000000000004,Daily Buy,
20251014,301112.SZ,BUY,48.06,500,24030.0,Daily Buy,
20251014,300354.SZ,BUY,45.11,500,22555.0,Daily Buy,
20251014,301086.SZ,BUY,73.42,300,22026.0,Daily Buy,
20251014,300559.SZ,BUY,14.860000000000001,1600,23776.000000000004,Daily Buy,
20251014,300611.SZ,BUY,28.35,800,22680.0,Daily Buy,
20251014,300290.SZ,BUY,24.06,1000,24060.0,Daily Buy,
20251014,300715.SZ,BUY,11.73,2100,24633.0,Daily Buy,
20251014,300686.SZ,BUY,14.709999999999999,1600,23536.0,Daily Buy,
20251014,300004.SZ,BUY,11.700000000000001,2100,24570.000000000004,Daily Buy,
20251014,300350.SZ,BUY,6.62,3700,24494.0,Daily Buy,
20251014,301353.SZ,BUY,26.64,900,23976.0,Daily Buy,
20251014,300235.SZ,BUY,12.1,2000,24200.0,Daily Buy,
20251014,300919.SZ,BUY,45.06,500,22530.0,Daily Buy,
20251014,301192.SZ,BUY,33.28,700,23296.0,Daily Buy,
20251014,301319.SZ,BUY,43.77,500,21885.0,Daily Buy,
20251014,301456.SZ,BUY,29.92,800,23936.0,Daily Buy,
20251014,300398.SZ,BUY,24.78,1000,24780.0,Daily Buy,
20251014,300043.SZ,BUY,6.42,3800,24396.0,Daily Buy,
20251014,300803.SZ,BUY,146.43,100,14643.0,Daily Buy,
20251014,300331.SZ,BUY,32.919999999999995,700,23043.999999999996,Daily Buy,
20251014,300792.SZ,BUY,31.93,700,22351.0,Daily Buy,
20251014,300660.SZ,BUY,53.800000000000004,400,21520.0,Daily Buy,
20251014,301045.SZ,BUY,26.18,900,23562.0,Daily Buy,
20251014,300236.SZ,BUY,58.18,400,23272.0,Daily Buy,
20251014,300697.SZ,BUY,17.630000000000003,1400,24682.000000000004,Daily Buy,
20251014,301630.SZ,BUY,187.03,100,18703.0,Daily Buy,
20251014,301095.SZ,BUY,81.99,300,24597.0,Daily Buy,
20251014,301356.SZ,BUY,22.68,1100,24948.0,Daily Buy,
20251014,300638.SZ,BUY,30.5,800,24400.0,Daily Buy,
20251014,300976.SZ,BUY,64.38,300,19314.0,Daily Buy,
20251014,301272.SZ,BUY,47.82,500,23910.0,Daily Buy,
20251028,300893.SZ,SELL,25.23,700,,调仓卖出,-6614.999999999999
20251028,300517.SZ,SELL,12.18,2100,,调仓卖出,1364.999999999997
20251028,300219.SZ,SELL,7.550000000000001,3500,,调仓卖出,1470.000000000003
20251028,300467.SZ,SELL,24.97,1000,,调仓卖出,839.9999999999999
20251028,300438.SZ,SELL,37.31,700,,调仓卖出,1218.0000000000014
20251028,300593.SZ,SELL,23.3,1200,,调仓卖出,4679.999999999998
20251028,300252.SZ,SELL,13.399999999999999,1800,,调仓卖出,305.9999999999967
20251028,300571.SZ,SELL,32.6,700,,调仓卖出,-7.000000000003581
20251028,301112.SZ,SELL,52.27,500,,调仓卖出,2105.0000000000005
20251028,300354.SZ,SELL,48.589999999999996,500,,调仓卖出,1739.9999999999984
20251028,301086.SZ,SELL,81.64,300,,调仓卖出,2465.9999999999995
20251028,300559.SZ,SELL,12.81,1600,,调仓卖出,-3280.000000000001
20251028,300611.SZ,SELL,33.849999999999994,800,,调仓卖出,4399.9999999999945
20251028,300290.SZ,SELL,22.99,1000,,调仓卖出,-1070.0000000000002
20251028,300715.SZ,SELL,12.47,2100,,调仓卖出,1554.0000000000005
20251028,300686.SZ,SELL,15.53,1600,,调仓卖出,1312.0000000000005
20251028,300004.SZ,SELL,11.13,2100,,调仓卖出,-1197.0000000000007
20251028,300350.SZ,SELL,6.71,3700,,调仓卖出,332.9999999999995
20251028,301353.SZ,SELL,28.75,900,,调仓卖出,1898.9999999999995
20251028,300235.SZ,SELL,15.709999999999999,2000,,调仓卖出,7219.999999999999
20251028,300919.SZ,SELL,43.53,500,,调仓卖出,-765.0000000000006
20251028,301192.SZ,SELL,41.93000000000001,700,,调仓卖出,6055.000000000004
20251028,301319.SZ,SELL,40.93,500,,调仓卖出,-1420.0000000000018
20251028,301456.SZ,SELL,32.15,800,,调仓卖出,1783.9999999999975
20251028,300398.SZ,SELL,24.330000000000002,1000,,调仓卖出,-449.9999999999993
20251028,300043.SZ,SELL,6.08,3800,,调仓卖出,-1291.9999999999995
20251028,300803.SZ,SELL,151.44,100,,调仓卖出,500.9999999999991
20251028,300331.SZ,SELL,34.95,700,,调仓卖出,1421.0000000000057
20251028,300792.SZ,SELL,30.000000000000004,700,,调仓卖出,-1350.9999999999973
20251028,300660.SZ,SELL,56.26,400,,调仓卖出,983.9999999999975
20251028,301045.SZ,SELL,28.14,900,,调仓卖出,1764.0000000000007
20251028,300236.SZ,SELL,62.1,400,,调仓卖出,1568.0000000000007
20251028,300697.SZ,SELL,17.35,1400,,调仓卖出,-392.0000000000016
20251028,301630.SZ,SELL,200.6,100,,调仓卖出,1356.9999999999993
20251028,301095.SZ,SELL,78.00000000000001,300,,调仓卖出,-1196.999999999994
20251028,301356.SZ,SELL,25.32,1100,,调仓卖出,2904.0000000000005
20251028,300638.SZ,SELL,27.3,800,,调仓卖出,-2559.9999999999995
20251028,300976.SZ,SELL,69.2,300,,调仓卖出,1446.0000000000023
20251028,301272.SZ,SELL,46.96,500,,调仓卖出,-429.9999999999997
20251028,300865.SZ,BUY,31.12,900,28008.0,Daily Buy,
20251028,300935.SZ,BUY,29.020000000000003,1000,29020.000000000004,Daily Buy,
20251028,300713.SZ,BUY,18.13,1600,29008.0,Daily Buy,
20251028,300483.SZ,BUY,14.22,2100,29862.0,Daily Buy,
20251028,300086.SZ,BUY,6.96,4300,29928.0,Daily Buy,
20251028,300740.SZ,BUY,22.12,1300,28756.0,Daily Buy,
20251028,301388.SZ,BUY,31.92,900,28728.0,Daily Buy,
20251028,301262.SZ,BUY,25.34,1200,30408.0,Daily Buy,
20251028,300877.SZ,BUY,31.290000000000003,900,28161.000000000004,Daily Buy,
20251028,301027.SZ,BUY,16.400000000000002,1800,29520.000000000004,Daily Buy,
20251028,301207.SZ,BUY,19.22,1500,28830.0,Daily Buy,
20251028,300436.SZ,BUY,114.47,200,22894.0,Daily Buy,
20251028,300374.SZ,BUY,16.69,1800,30042.000000000004,Daily Buy,
20251028,301365.SZ,BUY,24.31,1200,29172.0,Daily Buy,
20251028,300332.SZ,BUY,6.04,5000,30200.0,Daily Buy,
20251028,300950.SZ,BUY,34.32,800,27456.0,Daily Buy,
20251028,300164.SZ,BUY,5.93,5100,30243.0,Daily Buy,
20251028,300127.SZ,BUY,34.67,800,27736.0,Daily Buy,
20251028,301082.SZ,BUY,19.16,1500,28740.0,Daily Buy,
20251028,301575.SZ,BUY,57.1,500,28550.0,Daily Buy,
20251028,300972.SZ,BUY,179.5,100,17950.0,Daily Buy,
20251028,301211.SZ,BUY,13.7,2200,30140.0,Daily Buy,
20251028,300191.SZ,BUY,20.25,1500,30375.0,Daily Buy,
20251028,300179.SZ,BUY,13.459999999999999,2200,29611.999999999996,Daily Buy,
20251028,300138.SZ,BUY,13.520000000000001,2200,29744.000000000004,Daily Buy,
20251028,300983.SZ,BUY,23.52,1200,28224.0,Daily Buy,
20251028,300389.SZ,BUY,17.57,1700,29869.0,Daily Buy,
20251028,301232.SZ,BUY,41.6,700,29120.0,Daily Buy,
20251028,300512.SZ,BUY,10.11,3000,30330.0,Daily Buy,
20251028,300904.SZ,BUY,80.38,300,24114.0,Daily Buy,
20251028,300786.SZ,BUY,17.3,1700,29410.0,Daily Buy,
20251028,300373.SZ,BUY,74.08,400,29632.0,Daily Buy,
20251111,300080.SZ,SELL,5.970000000000001,4900,,调仓卖出,4410.000000000002
20251111,300865.SZ,SELL,30.43,900,,调仓卖出,-621.0000000000011
20251111,300935.SZ,SELL,29.7,1000,,调仓卖出,679.9999999999961
20251111,300713.SZ,SELL,19.29,1600,,调仓卖出,1856.0000000000002
20251111,300483.SZ,SELL,15.030000000000001,2100,,调仓卖出,1701.0000000000011
20251111,300086.SZ,SELL,8.68,4300,,调仓卖出,7395.999999999999
20251111,300740.SZ,SELL,21.19,1300,,调仓卖出,-1208.9999999999995
20251111,301388.SZ,SELL,33.879999999999995,900,,调仓卖出,1763.9999999999943
20251111,301262.SZ,SELL,25.96,1200,,调仓卖出,744.0000000000011
20251111,300877.SZ,SELL,28.18,900,,调仓卖出,-2799.0000000000027
20251111,301027.SZ,SELL,17.22,1800,,调仓卖出,1475.999999999994
20251111,301207.SZ,SELL,23.96,1500,,调仓卖出,7110.000000000003
20251111,300436.SZ,SELL,105.25999999999999,200,,调仓卖出,-1842.0000000000016
20251111,300374.SZ,SELL,16.830000000000002,1800,,调仓卖出,252.00000000000102
20251111,301365.SZ,SELL,22.68,1200,,调仓卖出,-1955.9999999999989
20251111,300332.SZ,SELL,6.340000000000001,5000,,调仓卖出,1500.0000000000036
20251111,300950.SZ,SELL,24.540000000000003,800,,调仓卖出,-7823.999999999998
20251111,300164.SZ,SELL,6.0200000000000005,5100,,调仓卖出,459.0000000000038
20251111,300127.SZ,SELL,32.51,800,,调仓卖出,-1728.000000000003
20251111,301082.SZ,SELL,20.78,1500,,调仓卖出,2430.0000000000014
20251111,301575.SZ,SELL,54.73,500,,调仓卖出,-1185.0000000000023
20251111,300972.SZ,SELL,186.0,100,,调仓卖出,650.0
20251111,301211.SZ,SELL,15.88,2200,,调仓卖出,4796.000000000004
20251111,300191.SZ,SELL,19.84,1500,,调仓卖出,-615.0000000000002
20251111,300179.SZ,SELL,18.61,2200,,调仓卖出,11330.0
20251111,300138.SZ,SELL,13.389999999999999,2200,,调仓卖出,-286.0000000000056
20251111,300983.SZ,SELL,24.46,1200,,调仓卖出,1128.0000000000016
20251111,300389.SZ,SELL,16.580000000000002,1700,,调仓卖出,-1682.9999999999973
20251111,301232.SZ,SELL,52.03,700,,调仓卖出,7301.0
20251111,300512.SZ,SELL,10.39,3000,,调仓卖出,840.0000000000034
20251111,300904.SZ,SELL,77.31,300,,调仓卖出,-920.999999999998
20251111,300786.SZ,SELL,16.48,1700,,调仓卖出,-1394.0000000000005
20251111,300373.SZ,SELL,66.7,400,,调仓卖出,-2951.999999999998
20251111,300850.SZ,BUY,47.78,400,19112.0,Daily Buy,
20251111,300454.SZ,BUY,120.09,100,12009.0,Daily Buy,
20251111,300092.SZ,BUY,17.080000000000002,1100,18788.000000000004,Daily Buy,
20251111,300848.SZ,BUY,16.99,1200,20387.999999999996,Daily Buy,
20251111,300609.SZ,BUY,39.69,500,19845.0,Daily Buy,
20251111,300115.SZ,BUY,33.85,600,20310.0,Daily Buy,
20251111,300990.SZ,BUY,75.7,200,15140.0,Daily Buy,
20251111,301360.SZ,BUY,75.45,200,15090.0,Daily Buy,
20251111,301257.SZ,BUY,46.82,400,18728.0,Daily Buy,
20251111,301668.SZ,BUY,56.220000000000006,300,16866.0,Daily Buy,
20251111,300573.SZ,BUY,74.44,200,14888.0,Daily Buy,
20251111,300655.SZ,BUY,16.2,1200,19440.0,Daily Buy,
20251111,301200.SZ,BUY,118.39999999999999,100,11840.0,Daily Buy,
20251111,301662.SZ,BUY,121.68,100,12168.0,Daily Buy,
20251111,300358.SZ,BUY,10.780000000000001,1800,19404.000000000004,Daily Buy,
20251111,300626.SZ,BUY,12.5,1600,20000.0,Daily Buy,
20251111,300520.SZ,BUY,39.3,500,19650.0,Daily Buy,
20251111,301603.SZ,BUY,73.16000000000001,200,14632.000000000002,Daily Buy,
20251111,300589.SZ,BUY,13.91,1400,19474.0,Daily Buy,
20251111,300344.SZ,BUY,4.65,4300,19995.0,Daily Buy,
20251111,301333.SZ,BUY,62.49,300,18747.0,Daily Buy,
20251111,300693.SZ,BUY,43.55,400,17420.0,Daily Buy,
20251111,300926.SZ,BUY,32.79,600,19674.0,Daily Buy,
20251111,300349.SZ,BUY,13.67,1400,19138.0,Daily Buy,
20251111,300328.SZ,BUY,16.19,1200,19428.0,Daily Buy,
20251111,301280.SZ,BUY,50.99,400,20396.0,Daily Buy,
20251111,300759.SZ,BUY,31.03,600,18618.0,Daily Buy,
20251111,300364.SZ,BUY,27.08,700,18956.0,Daily Buy,
20251111,300593.SZ,BUY,24.6,800,19680.0,Daily Buy,
20251111,300686.SZ,BUY,15.110000000000001,1300,19643.0,Daily Buy,
20251111,300182.SZ,BUY,6.19,3200,19808.0,Daily Buy,
20251111,300753.SZ,BUY,28.380000000000003,700,19866.0,Daily Buy,
20251111,301128.SZ,BUY,92.86,200,18572.0,Daily Buy,
20251111,300446.SZ,BUY,20.610000000000003,900,18549.000000000004,Daily Buy,
20251111,301012.SZ,BUY,25.22,800,20176.0,Daily Buy,
20251111,300790.SZ,BUY,29.330000000000002,600,17598.0,Daily Buy,
20251111,300363.SZ,BUY,24.75,800,19800.0,Daily Buy,
20251111,301136.SZ,BUY,14.24,1400,19936.0,Daily Buy,
20251111,300111.SZ,BUY,7.86,2500,19650.0,Daily Buy,
20251111,300964.SZ,BUY,56.190000000000005,300,16857.0,Daily Buy,
20251111,301158.SZ,BUY,23.08,800,18464.0,Daily Buy,
20251111,300730.SZ,BUY,17.61,1100,19371.0,Daily Buy,
20251111,300163.SZ,BUY,4.83,4200,20286.0,Daily Buy,
20251111,301132.SZ,BUY,34.199999999999996,500,17099.999999999996,Daily Buy,
20251111,301031.SZ,BUY,106.36000000000001,100,10636.000000000002,Daily Buy,
20251111,301120.SZ,BUY,21.14,900,19026.0,Daily Buy,
20251111,300073.SZ,BUY,65.32000000000001,300,19596.000000000004,Daily Buy,
20251111,300818.SZ,BUY,30.98,600,18588.0,Daily Buy,
20251111,301356.SZ,BUY,23.19,800,18552.0,Daily Buy,
20251111,300136.SZ,BUY,32.74,600,19644.0,Daily Buy,
20251111,301289.SZ,BUY,63.57000000000001,300,19071.000000000004,Daily Buy,
20251125,300850.SZ,SELL,46.96,400,,调仓卖出,-328.0000000000001
20251125,300454.SZ,SELL,115.57000000000001,100,,调仓卖出,-451.9999999999996
20251125,300092.SZ,SELL,16.43,1100,,调仓卖出,-715.0000000000024
20251125,300848.SZ,SELL,14.98,1200,,调仓卖出,-2411.9999999999977
20251125,300609.SZ,SELL,44.68,500,,调仓卖出,2495.000000000001
20251125,300115.SZ,SELL,34.72,600,,调仓卖出,521.9999999999984
20251125,300990.SZ,SELL,68.0,200,,调仓卖出,-1540.0000000000005
20251125,301360.SZ,SELL,75.36,200,,调仓卖出,-18.000000000000682
20251125,301257.SZ,SELL,44.89,400,,调仓卖出,-771.9999999999999
20251125,301668.SZ,SELL,51.519999999999996,300,,调仓卖出,-1410.000000000003
20251125,300573.SZ,SELL,71.44000000000001,200,,调仓卖出,-599.9999999999972
20251125,300655.SZ,SELL,15.680000000000001,1200,,调仓卖出,-623.9999999999974
20251125,301200.SZ,SELL,110.07000000000001,100,,调仓卖出,-832.9999999999984
20251125,301662.SZ,SELL,124.46000000000001,100,,调仓卖出,278.0000000000001
20251125,300358.SZ,SELL,9.3,1800,,调仓卖出,-2664.000000000001
20251125,300626.SZ,SELL,13.94,1600,,调仓卖出,2303.999999999999
20251125,300520.SZ,SELL,35.69,500,,调仓卖出,-1804.9999999999998
20251125,301603.SZ,SELL,69.2,200,,调仓卖出,-792.0000000000016
20251125,300589.SZ,SELL,24.220000000000002,1400,,调仓卖出,14434.000000000004
20251125,300344.SZ,SELL,4.04,4300,,调仓卖出,-2623.0000000000014
20251125,300693.SZ,SELL,39.260000000000005,400,,调仓卖出,-1715.9999999999968
20251125,300926.SZ,SELL,29.89,600,,调仓卖出,-1739.999999999999
20251125,300349.SZ,SELL,13.06,1400,,调仓卖出,-853.9999999999992
20251125,300328.SZ,SELL,15.66,1200,,调仓卖出,-636.0000000000014
20251125,301280.SZ,SELL,47.699999999999996,400,,调仓卖出,-1316.0000000000025
20251125,300759.SZ,SELL,29.07,600,,调仓卖出,-1176.0000000000005
20251125,300364.SZ,SELL,28.900000000000002,700,,调仓卖出,1274.0000000000027
20251125,300593.SZ,SELL,24.43,800,,调仓卖出,-136.00000000000136
20251125,300686.SZ,SELL,15.02,1300,,调仓卖出,-117.00000000000213
20251125,300182.SZ,SELL,6.109999999999999,3200,,调仓卖出,-256.00000000000307
20251125,300753.SZ,SELL,26.11,700,,调仓卖出,-1589.0000000000023
20251125,301128.SZ,SELL,84.18,200,,调仓卖出,-1735.9999999999986
20251125,300446.SZ,SELL,19.93,900,,调仓卖出,-612.000000000003
20251125,301012.SZ,SELL,26.180000000000003,800,,调仓卖出,768.0000000000035
20251125,300790.SZ,SELL,28.25,600,,调仓卖出,-648.0000000000011
20251125,300363.SZ,SELL,23.37,800,,调仓卖出,-1103.999999999999
20251125,301136.SZ,SELL,17.07,1400,,调仓卖出,3962.0
20251125,300111.SZ,SELL,7.4,2500,,调仓卖出,-1150.0
20251125,300964.SZ,SELL,52.64,300,,调仓卖出,-1065.0000000000014
20251125,301158.SZ,SELL,21.29,800,,调仓卖出,-1431.9999999999993
20251125,300730.SZ,SELL,14.25,1100,,调仓卖出,-3695.9999999999995
20251125,300163.SZ,SELL,4.44,4200,,调仓卖出,-1637.9999999999986
20251125,301132.SZ,SELL,33.1,500,,调仓卖出,-549.9999999999972
20251125,301031.SZ,SELL,100.58,100,,调仓卖出,-578.0000000000016
20251125,301120.SZ,SELL,17.82,900,,调仓卖出,-2988.0000000000005
20251125,300073.SZ,SELL,58.23,300,,调仓卖出,-2127.000000000003
20251125,300818.SZ,SELL,30.080000000000002,600,,调仓卖出,-539.9999999999991
20251125,301356.SZ,SELL,20.93,800,,调仓卖出,-1808.0000000000014
20251125,300136.SZ,SELL,29.28,600,,调仓卖出,-2076.0000000000005
20251125,301289.SZ,SELL,55.32,300,,调仓卖出,-2475.0000000000023
20251125,300837.SZ,BUY,26.82,700,18774.0,Daily Buy,
20251125,301408.SZ,BUY,14.5,1400,20300.0,Daily Buy,
20251125,301507.SZ,BUY,15.940000000000001,1200,19128.0,Daily Buy,
20251125,300057.SZ,BUY,5.94,3400,20196.0,Daily Buy,
20251125,300438.SZ,BUY,48.4,400,19360.0,Daily Buy,
20251125,300648.SZ,BUY,46.36,400,18544.0,Daily Buy,
20251125,300568.SZ,BUY,15.61,1300,20293.0,Daily Buy,
20251125,300376.SZ,BUY,5.69,3500,19915.0,Daily Buy,
20251125,300343.SZ,BUY,5.8500000000000005,3400,19890.0,Daily Buy,
20251125,301019.SZ,BUY,21.45,900,19305.0,Daily Buy,
20251125,301149.SZ,BUY,10.98,1800,19764.0,Daily Buy,
20251125,300712.SZ,BUY,28.7,700,20090.0,Daily Buy,
20251125,300080.SZ,BUY,5.24,3800,19912.0,Daily Buy,
20251125,301027.SZ,BUY,17.110000000000003,1100,18821.000000000004,Daily Buy,
20251125,300471.SZ,BUY,12.32,1600,19712.0,Daily Buy,
20251125,300091.SZ,BUY,2.99,6700,20033.0,Daily Buy,
20251125,301565.SZ,BUY,26.580000000000002,700,18606.0,Daily Buy,
20251125,300949.SZ,BUY,46.49,400,18596.0,Daily Buy,
20251125,301369.SZ,BUY,93.42,200,18684.0,Daily Buy,
20251125,300338.SZ,BUY,4.14,4900,20286.0,Daily Buy,
20251125,301212.SZ,BUY,28.75,700,20125.0,Daily Buy,
20251125,301057.SZ,BUY,27.31,700,19117.0,Daily Buy,
20251125,300402.SZ,BUY,21.28,900,19152.0,Daily Buy,
20251125,300019.SZ,BUY,21.7,900,19530.0,Daily Buy,
20251125,300506.SZ,BUY,4.77,4200,20034.0,Daily Buy,
20251125,300360.SZ,BUY,16.43,1200,19716.0,Daily Buy,
20251125,300937.SZ,BUY,32.25,600,19350.0,Daily Buy,
20251125,300935.SZ,BUY,29.24,600,17544.0,Daily Buy,
20251125,301361.SZ,BUY,33.45,600,20070.0,Daily Buy,
20251125,301209.SZ,BUY,105.87,100,10587.0,Daily Buy,
20251125,300938.SZ,BUY,30.95,600,18570.0,Daily Buy,
20251125,300472.SZ,BUY,8.49,2300,19527.0,Daily Buy,
20251125,300132.SZ,BUY,7.42,2700,20034.0,Daily Buy,
20251125,300173.SZ,BUY,6.2,3200,19840.0,Daily Buy,
20251125,301116.SZ,BUY,12.100000000000001,1600,19360.000000000004,Daily Buy,
20251125,301088.SZ,BUY,15.25,1300,19825.0,Daily Buy,
20251125,300159.SZ,BUY,3.0900000000000003,6500,20085.000000000004,Daily Buy,
20251125,300664.SZ,BUY,5.7,3500,19950.0,Daily Buy,
20251125,301533.SZ,BUY,38.480000000000004,500,19240.000000000004,Daily Buy,
20251125,301127.SZ,BUY,13.46,1500,20190.0,Daily Buy,
20251125,300444.SZ,BUY,9.879999999999999,2000,19759.999999999996,Daily Buy,
20251125,300521.SZ,BUY,29.16,600,17496.0,Daily Buy,
20251125,300195.SZ,BUY,8.23,2400,19752.0,Daily Buy,
20251125,300268.SZ,BUY,13.48,1500,20220.0,Daily Buy,
20251125,301049.SZ,BUY,23.3,800,18640.0,Daily Buy,
20251125,301045.SZ,BUY,28.5,700,19950.0,Daily Buy,
20251125,300157.SZ,BUY,4.96,4000,19840.0,Daily Buy,
20251125,300647.SZ,BUY,7.23,2800,20244.0,Daily Buy,
20251125,301009.SZ,BUY,13.610000000000001,1400,19054.0,Daily Buy,
20251209,301333.SZ,SELL,55.75,300,,调仓卖出,-2022.0000000000007
20251209,300837.SZ,SELL,27.75,700,,调仓卖出,650.9999999999998
20251209,301408.SZ,SELL,15.55,1400,,调仓卖出,1470.000000000001
20251209,300057.SZ,SELL,6.03,3400,,调仓卖出,305.99999999999955
20251209,300438.SZ,SELL,53.98,400,,调仓卖出,2231.999999999999
20251209,300648.SZ,SELL,51.49,400,,调仓卖出,2052.000000000001
20251209,300568.SZ,SELL,15.260000000000002,1300,,调仓卖出,-454.9999999999972
20251209,300376.SZ,SELL,6.0600000000000005,3500,,调仓卖出,1295.0000000000005
20251209,300343.SZ,SELL,5.8500000000000005,3400,,调仓卖出,0.0
20251209,301019.SZ,SELL,27.76,900,,调仓卖出,5679.000000000002
20251209,301149.SZ,SELL,10.6,1800,,调仓卖出,-684.0000000000014
20251209,300712.SZ,SELL,31.549999999999997,700,,调仓卖出,1994.9999999999984
20251209,300080.SZ,SELL,5.06,3800,,调仓卖出,-684.0000000000023
20251209,301027.SZ,SELL,16.380000000000003,1100,,调仓卖出,-803.0000000000005
20251209,300091.SZ,SELL,2.9699999999999998,6700,,调仓卖出,-134.0000000000031
20251209,301565.SZ,SELL,28.189999999999998,700,,调仓卖出,1126.999999999997
20251209,300949.SZ,SELL,45.0,400,,调仓卖出,-596.0000000000008
20251209,301369.SZ,SELL,113.99,200,,调仓卖出,4113.999999999998
20251209,300338.SZ,SELL,3.86,4900,,调仓卖出,-1371.999999999999
20251209,301212.SZ,SELL,29.3,700,,调仓卖出,385.0000000000005
20251209,301057.SZ,SELL,29.75,700,,调仓卖出,1708.000000000001
20251209,300402.SZ,SELL,20.91,900,,调仓卖出,-333.0000000000009
20251209,300019.SZ,SELL,20.87,900,,调仓卖出,-746.9999999999984
20251209,300506.SZ,SELL,4.2,4200,,调仓卖出,-2393.9999999999973
20251209,300360.SZ,SELL,16.29,1200,,调仓卖出,-168.00000000000068
20251209,300935.SZ,SELL,30.12,600,,调仓卖出,528.0000000000016
20251209,301361.SZ,SELL,33.58,600,,调仓卖出,77.99999999999727
20251209,301209.SZ,SELL,107.54,100,,调仓卖出,167.00000000000017
20251209,300938.SZ,SELL,33.919999999999995,600,,调仓卖出,1781.9999999999973
20251209,300472.SZ,SELL,9.17,2300,,调仓卖出,1563.9999999999993
20251209,300132.SZ,SELL,8.17,2700,,调仓卖出,2025.0
20251209,300173.SZ,SELL,5.659999999999999,3200,,调仓卖出,-1728.000000000003
20251209,301116.SZ,SELL,12.52,1600,,调仓卖出,671.999999999997
20251209,301088.SZ,SELL,14.77,1300,,调仓卖出,-624.0000000000006
20251209,300159.SZ,SELL,3.28,6500,,调仓卖出,1234.9999999999968
20251209,300664.SZ,SELL,5.63,3500,,调仓卖出,-245.000000000001
20251209,301533.SZ,SELL,38.720000000000006,500,,调仓卖出,120.000000000001
20251209,301127.SZ,SELL,15.000000000000002,1500,,调仓卖出,2310.0000000000014
20251209,300444.SZ,SELL,9.559999999999999,2000,,调仓卖出,-640.0000000000006
20251209,300521.SZ,SELL,29.060000000000002,600,,调仓卖出,-59.99999999999872
20251209,300195.SZ,SELL,7.95,2400,,调仓卖出,-672.0000000000006
20251209,300268.SZ,SELL,13.680000000000001,1500,,调仓卖出,300.0000000000016
20251209,301049.SZ,SELL,21.97,800,,调仓卖出,-1064.0000000000014
20251209,301045.SZ,SELL,26.89,700,,调仓卖出,-1126.9999999999995
20251209,300157.SZ,SELL,4.72,4000,,调仓卖出,-960.0000000000009
20251209,300647.SZ,SELL,7.47,2800,,调仓卖出,671.9999999999981
20251209,301009.SZ,SELL,12.67,1400,,调仓卖出,-1316.0000000000018
20251209,300497.SZ,BUY,14.43,2000,28860.0,Daily Buy,
20251209,300624.SZ,BUY,69.89999999999999,400,27959.999999999996,Daily Buy,
20251209,300609.SZ,BUY,39.86000000000001,700,27902.000000000004,Daily Buy,
20251209,301567.SZ,BUY,50.53,500,25265.0,Daily Buy,
20251209,300612.SZ,BUY,17.31,1600,27695.999999999996,Daily Buy,
20251209,301201.SZ,BUY,40.86,700,28602.0,Daily Buy,
20251209,300313.SZ,BUY,8.860000000000001,3200,28352.000000000004,Daily Buy,
20251209,301337.SZ,BUY,28.49,1000,28490.0,Daily Buy,
20251209,300493.SZ,BUY,19.66,1400,27524.0,Daily Buy,
20251209,300500.SZ,BUY,15.12,1900,28728.0,Daily Buy,
20251209,300626.SZ,BUY,13.48,2100,28308.0,Daily Buy,
20251209,300192.SZ,BUY,20.110000000000003,1400,28154.000000000004,Daily Buy,
20251209,300638.SZ,BUY,29.8,900,26820.0,Daily Buy,
20251209,301041.SZ,BUY,29.62,900,26658.0,Daily Buy,
20251209,300545.SZ,BUY,32.68,800,26144.0,Daily Buy,
20251209,301367.SZ,BUY,88.1,300,26430.0,Daily Buy,
20251209,300490.SZ,BUY,12.73,2200,28006.0,Daily Buy,
20251209,300816.SZ,BUY,41.73,600,25037.999999999996,Daily Buy,
20251209,301383.SZ,BUY,37.35,700,26145.0,Daily Buy,
20251209,301025.SZ,BUY,10.65,2700,28755.0,Daily Buy,
20251209,300295.SZ,BUY,13.83,2100,29043.0,Daily Buy,
20251209,300588.SZ,BUY,29.67,900,26703.0,Daily Buy,
20251209,300248.SZ,BUY,12.4,2300,28520.0,Daily Buy,
20251209,301413.SZ,BUY,128.78,200,25756.0,Daily Buy,
20251209,300264.SZ,BUY,6.720000000000001,4300,28896.000000000004,Daily Buy,
20251209,301662.SZ,BUY,125.76,200,25152.0,Daily Buy,
20251209,300390.SZ,BUY,50.04,500,25020.0,Daily Buy,
20251209,301510.SZ,BUY,37.25,700,26075.0,Daily Buy,
20251209,300635.SZ,BUY,17.0,1700,28900.0,Daily Buy,
20251209,300793.SZ,BUY,17.07,1700,29019.0,Daily Buy,
20251223,301507.SZ,SELL,15.760000000000002,1200,,调仓卖出,-215.99999999999966
20251223,300471.SZ,SELL,12.260000000000002,1600,,调仓卖出,-95.99999999999795
